time;Pixel leftCheek
166.18;215.97126285262325,189.2760348009491,193.21434220933298
166.251;215.41916010498687,189.26062992125983,193.2472440944882
166.352;215.39062911292444,188.82653329823637,193.22321663595682
166.422;215.30192155830483,188.55172413793105,192.73808897078177
166.49;215.2448711204629,188.36454497632826,192.60494476591268
166.625;216.22379826635145,189.0924612555818,193.3291305489887
166.758;215.09131228802505,188.45395251761022,192.63292460213933
166.859;216.09918011108172,189.3996297275853,193.78074583443532
166.959;215.70169491525425,189.38878748370274,193.47900912646676
167.06;215.90293809024135,189.19884575026234,193.23530954879328
167.194;216.09088514225502,189.00237091675447,193.31032665964173
167.263;215.17885117493472,188.21697127937338,192.54020887728458
167.397;215.1947299077734,188.45823451910408,193.07747035573124
167.464;216.0397682380827,188.59178298656835,193.23176191730315
167.564;215.78342105263158,188.69578947368421,193.27789473684211
167.672;215.64919673426388,188.48959705030288,193.20621543323676
167.774;215.53357914142745,188.5944166447195,193.07084540426652
167.842;215.76437994722954,188.7437994722955,192.92902374670186
167.979;215.995278069255,189.405036726128,193.31636935991605
168.082;215.92074287209,188.8998168977243,193.15040544075333
168.187;215.69052631578947,188.51447368421051,192.86763157894737
168.289;215.03181698658955,188.22508545884827,192.3452537470418
168.36;215.11096537250788,187.97691500524658,192.4908184679958
168.46;215.6955596915714,188.81760170167507,193.10130284498803
168.561;215.64139020537124,188.69273301737758,192.68957345971563
168.662;215.14195417434817,188.20410850671584,192.52093758230183
168.796;215.37506589351608,188.72799156562994,192.47127042698997
168.897;214.90294351630868,188.735348713869,192.67356138955185
169.035;215.32089356110382,188.94586070959264,193.1671484888305
169.167;216.0443857331572,188.998678996037,193.5785997357992
169.27;215.23611845584347,188.3762559492332,192.4420941300899
169.345;215.293993119873,188.32733527388197,192.45832230748874
169.479;215.31899070385126,188.56069057104915,192.99628154050464
169.581;215.41209081309398,188.48944033790917,192.34846884899684
169.649;215.36717921527043,188.46420996818665,192.43557794273596
169.751;215.52810180275716,188.6983032873807,192.83297985153766
169.819;215.19625428646796,188.9992086520707,192.94460564494855
169.918;215.3915582691797,188.72099814175738,193.02628086010088
170.02;215.19110640550556,188.63234515616728,192.9134462678666
170.188;215.0640720148266,188.31374106433677,192.84220280646016
170.289;214.80651945320716,188.28023133543638,192.31834910620398
170.391;214.89566825145272,188.4918119387216,192.4337031167459
170.524;215.47066561431203,188.60983951591686,192.97369113391213
170.625;215.2534355179704,188.74577167019027,192.34513742071883
170.725;215.03290339563043,188.57883653593052,192.6872861279284
170.826;215.37450514647665,188.2940089733439,192.62628661916074
170.928;214.69230769230768,188.06159132963256,192.03832936822627
171.097;215.04279219042525,188.1374699117411,192.64776678256217
171.203;215.21128644022465,188.3410002674512,192.8015512169029
171.305;215.16384778012684,188.57716701902748,192.7629492600423
171.406;215.6597388755662,189.28910205169197,193.2158273381295
171.472;215.4070351758794,188.97434541126685,192.88680243321872
171.607;215.16657922350473,188.90713536201469,192.4824239244491
171.708;215.89218833600856,188.72926698769396,193.10754414125202
171.808;215.14785161462504,188.4918601547905,192.64077929009875
171.91;215.2492660795303,188.45769949292767,192.582065652522
171.976;215.57668210296922,188.12067556524107,192.6619449741215
172.077;215.306330472103,188.7371244635193,193.19152360515022
172.152;215.6310232809962,188.75311315646996,192.9488359501895
172.287;215.50814774579032,188.57876154263988,192.720803910918
172.388;215.27147487844408,189.00729335494327,192.48676391139924
172.455;216.34317746786985,189.91987968280012,193.73530216024062
172.526;216.55455291222313,189.89089417555374,193.65299425758818
172.594;215.7219512195122,188.99241192411924,193.2579945799458
172.674;215.62909388646287,188.90120087336246,193.2461790393013
172.842;215.70743666575865,188.58403704712612,192.6717515663307
172.975;215.59079636263434,188.289611463213,192.50372003306697
173.076;215.15459989112685,188.48312465977136,192.78007621121392
173.178;216.17406896551725,189.33544827586206,193.71558620689655
173.279;216.09180327868853,189.6292349726776,193.7726775956284
173.419;216.3704918032787,190.17978142076504,194.36256830601093
173.555;216.45484133441823,189.75210197992948,193.94331434770817
173.621;216.33196944899072,189.28068739770868,193.85624659028915
173.721;216.39332247557005,189.2486427795874,193.49538545059718
173.791;216.4140475539765,189.37332604536758,193.98770155780267
173.893;216.27958458595245,189.4897512981689,193.83082809510796
173.96;216.43707529219895,189.46235390051643,194.03234574612665
174.061;216.08046599837442,189.17502031969656,193.54240043348685
174.163;216.76537523706313,189.97697101056625,194.73692766188026
174.287;216.7718486251021,190.02913150013612,193.8576095834468
174.425;216.77398196228478,190.39737633233125,194.71139655643617
174.498;216.54428999727446,189.7170891251022,194.04742436631236
174.598;216.22812755519215,189.45789043336057,194.02943581357317
174.667;216.3283049917718,189.2493143170598,193.96242457487656
174.77;216.60862445414847,189.90365720524017,194.21943231441048
174.906;216.4178212442271,189.60092366204836,194.1570225482206
175.006;216.32796286182415,189.52621518296013,193.63052976515564
175.107;216.63129102844638,189.82330415754925,194.4094638949672
175.177;216.4087947882736,190.1259500542888,193.59256243213898
175.278;216.6454248366013,189.96486928104576,193.9248366013072
175.378;216.42268041237114,190.20564297341292,194.08952794357026
175.48;215.75616364128962,189.2985640747765,193.71037659170958
175.583;216.4468085106383,189.19639934533552,193.7566830332788
175.656;216.68421052631578,189.4525230602279,194.2797069994574
175.758;216.37103825136612,189.25382513661202,193.58032786885246
175.891;216.48525831755478,189.39329185826347,193.7073302677847
176.001;215.71630819493603,189.14157364552136,193.4018513476722
176.105;215.91384950926937,189.5831515812432,193.1862050163577
176.237;216.3657608695652,189.63125,194.22527173913045
176.346;216.35961800818555,190.06603001364257,193.69904502046384
176.482;216.2035685320357,189.59583671262504,194.00135171668018
176.583;214.93809523809523,188.144708994709,192.01931216931217
176.684;214.513150973172,188.06233561283534,192.2661756970016
176.785;213.94298476090384,187.6242774566474,191.6295323173936
176.926;214.28046523922814,187.97330161247686,191.8842188739096
177.025;214.399419218585,187.9332101372756,191.95485744456178
177.127;214.82214587737843,188.40248414376322,192.59989429175477
177.232;213.89432176656152,187.93322818086224,191.80310199789696
177.336;215.6073423782921,189.29555732907687,193.2532588454376
177.44;214.90076739878273,188.77771897327335,192.69251124636148
177.54;215.66719914802982,189.06762513312034,193.17225772097976
177.64;214.668954593453,188.47861668426611,192.8186378035903
177.776;214.83607863974495,188.40913921360254,192.57810839532414
177.844;214.69713071200852,188.21413390010628,192.2826780021254
177.945;214.46855179704016,188.30576109936575,192.32214587737843
178.046;214.9299600532623,188.40372836218376,192.47989347536617
178.147;215.13061760840998,188.66938239159,192.84047306176083
178.261;214.83824302998423,188.9334560757496,192.45186743819042
178.397;214.04836193447738,187.88377535101404,191.8330733229329
178.5;214.17013980480084,187.27987338433132,191.63756264837772
178.601;213.59087312054868,187.42310735953575,191.46742284357688
178.669;213.52136529442419,187.10760812923397,191.05523710265763
178.74;213.9192105263158,187.76842105263157,192.26157894736843
178.84;213.47570797609768,187.3159262146012,191.332034294622
178.943;215.04421498543817,188.46756685199895,192.57267672756154
179.012;213.9547475804342,187.84514778969395,191.5749411456971
179.111;214.27867123648826,188.38175586606908,192.12523068810967
179.213;214.4181347150259,188.20440414507772,192.10336787564768
179.346;215.28050079914757,189.25279701651573,193.16888652104421
179.447;214.19096401365906,187.64591541896507,192.00971893879696
179.521;214.4955121436114,187.7803590285111,192.52455121436114
179.656;214.06030673251885,187.3254484013517,191.68157005458798
179.758;214.27788030582653,187.4574215660427,192.20010545742156
179.859;214.10978835978835,188.02592592592592,192.00132275132276
179.964;215.4746818304901,188.88654210668832,193.3032764689954
180.1;215.4286865431104,188.55063121138866,192.90598979317755
