time;Pixel rightCheek
156.642;189.5644396551724,166.8176724137931,166.48943965517242
156.744;187.2228099873043,164.8104104951333,164.18324164198054
156.848;187.7501082719792,165.3575140753573,164.64941533131227
156.95;187.97574707665657,165.58488523170203,164.987223906453
157.016;188.84738280428843,166.38700861887745,165.7719150725247
157.084;188.46500644053242,165.58093602404466,165.07449549162732
157.152;189.1983874389985,166.68109484404837,166.35264162953533
157.219;189.28729047315935,166.65372374283896,166.28431996605136
157.393;188.45292347377472,165.96195184866724,165.29729148753225
157.528;189.782774713619,166.86062791684344,166.39796351294018
157.629;187.7942053685556,165.0683851725607,164.31380485726459
157.696;187.93502343417128,164.98956114188326,164.66148274392842
157.763;190.01736334405146,167.1556270096463,166.49110396570202
157.863;188.08754493550433,165.81053076760415,165.29816028758722
157.931;188.588536117622,165.84338376305135,164.9701683358193
158.035;188.92425531914893,166.42340425531916,165.67702127659575
158.107;190.84322938914994,168.15570269115761,167.80798803929943
158.311;189.2183932346723,166.34820295983087,165.77463002114166
158.446;187.48203274505636,164.79268551988093,164.2553689134595
158.546;189.4339944551077,166.67967583706547,165.82043079547879
158.648;190.0414137033825,166.8959236773634,166.49002601908066
158.749;188.53136451821513,165.42703168786377,164.7967234317741
158.816;187.76092544987148,164.95201371036848,164.42737789203085
158.883;188.772647702407,166.01663019693655,165.42603938730852
158.988;189.79746563573883,166.82538659793815,166.3588917525773
159.204;188.94482006543075,166.0702290076336,165.78691384950926
159.307;187.77919863597612,164.98891730605285,164.40366581415174
159.374;189.01166886833994,166.0253192426244,165.39167767503304
159.442;188.2793103448276,164.99439655172415,164.70150862068965
159.544;189.9736083388778,166.72832113550677,165.9536482590375
159.644;189.8562874251497,166.84675094255934,166.4105123087159
159.743;185.4730049473005,162.85179608517961,162.3204990320499
159.81;188.01012101210122,165.08844884488448,164.27260726072606
159.912;187.88495380554335,165.09722833260008,164.4879014518258
159.986;186.96123863144217,164.15612819402338,163.11000433087918
160.051;188.09018917729873,165.19907611086668,164.84051913770347
160.119;186.39340375080837,163.49062297909032,162.80405259754258
160.186;186.7044621685708,163.91312782927355,163.54688510454838
160.253;188.31876098418277,164.9145430579965,164.51274165202108
160.355;187.91758972086842,164.93464776251662,164.4599025254763
160.422;188.86098754448398,165.65680604982205,164.93127224199287
160.489;187.7348796878387,164.57121179275958,163.90049859093864
160.589;189.30150214592274,166.26888412017166,165.3304721030043
160.691;189.63783553472518,166.70174691095016,166.25777588410736
160.792;189.49670703207988,166.86254514552795,166.38814531548758
160.859;190.57341907824224,167.56484458735264,166.89817792068595
160.93;189.2713525026624,166.4898828541001,165.78189563365282
161.133;191.6085554600172,168.51526225279449,167.9432502149613
161.3;189.21608361774744,166.19496587030716,165.96651023890786
161.4;188.54654397603252,165.50053498823027,164.9156858549112
161.48;188.7945380840623,166.0778749733305,165.74226584168977
161.547;190.01736334405146,167.11446945337622,166.43151125401928
161.613;189.3479365079365,166.65714285714284,166.1136507936508
161.714;188.41650753235731,165.74835561213663,165.1145767027371
161.821;189.58154825026512,167.16118769883352,167.18557794273596
162.058;190.8718990590248,167.75384944396922,167.16638152266896
162.159;188.94347184138368,166.17591225479856,165.55283695422906
162.26;187.23318480797792,164.43348185868874,163.9102482495226
162.363;188.72825625795502,166.1767076792533,165.62918964785746
162.435;190.40123852231474,167.6457399103139,166.95323510570148
162.501;189.14346621189512,166.43103815817523,165.85759965892134
162.571;189.67689030883918,166.4937167199148,166.22917997870076
162.673;187.7867429055485,165.03727234222788,164.4457856840322
162.774;187.67704362558237,164.76471833968657,164.53176620076238
162.842;186.52177607818143,163.84788612704483,163.26938602082006
162.908;188.59136353967241,165.60859391618806,165.120187194214
162.975;187.81381957773513,165.2889741949243,164.99893367455746
163.041;187.26356258009397,164.58628791114907,163.90944041008117
163.143;185.62063829787235,163.03,162.6368085106383
163.245;185.62382978723403,163.27489361702126,162.74510638297872
163.311;189.37181954244173,166.38186871926447,165.891597177678
163.38;186.17074198988195,163.56576728499158,162.76138279932547
163.449;186.64936736006862,164.08964186146258,163.55715204803775
163.549;186.24846949546125,163.45091830272324,162.90774751952713
163.616;187.23055436183927,164.15792866351526,163.27782552642887
163.718;189.3189212328767,166.02397260273972,165.88099315068493
163.819;184.79230931755757,162.3735474329178,161.87428692161419
164.048;183.04301305371283,160.51080676225124,159.86882088594052
164.182;189.07976114310088,166.0929835785882,165.71294519087226
164.283;188.28949615713066,165.49146029035012,164.66097352690008
164.384;187.0367442854091,164.38923306985686,164.14120914334543
164.451;186.78362822425922,164.20464719675977,163.60072479215518
164.521;186.85653378810488,164.2114687699851,163.80473246642507
164.588;189.0190049113816,166.18086696562034,166.07303010890456
164.658;189.76751117734725,166.53842878433042,166.32190760059612
164.793;185.81577273690905,163.10281958872164,162.7059571761713
164.997;187.60034342133505,165.0753380553767,164.16934964584675
165.098;189.48675005299978,166.45473818104728,165.5866016535934
165.204;186.88454935622318,164.4920600858369,163.7903433476395
165.305;186.9364806866953,164.4304721030043,163.6912017167382
165.406;190.5867269984917,167.3813833225598,166.95151906916612
165.505;187.12937433722163,164.7302226935313,164.20911983032875
165.606;187.28218769951053,164.36156629070015,164.08427324962759
165.707;187.07762654189708,164.34262016163333,163.98468736707784
165.809;187.7060090458755,165.3066982554383,164.55265991815637
165.911;189.00404599659285,166.2491482112436,165.57985519591142
166.126;189.06506485222198,166.61535190304062,166.0457155007442
166.26;185.66823228010247,163.2487190435525,162.51857386848846
166.361;187.68504273504274,165.1275641025641,164.50918803418804
166.427;187.3445199660153,165.0414188615123,164.2982158028887
166.493;187.76301806588737,165.32093517534537,164.77428267800212
166.56;187.64703380820754,164.82224112268764,164.15415692111418
166.665;188.15982028241336,165.10141206675226,164.8247753530167
166.767;188.5002138579983,166.03293413173654,165.2754491017964
166.884;188.19681866383883,165.56733828207848,165.20805938494166
167.087;188.5140724946695,165.9771855010661,165.20234541577824
167.193;187.07820404721753,164.68233558178753,163.79784991568297
167.296;186.61278036394413,164.16758358019467,163.55501481168008
167.394;186.4792636479052,163.93927211172237,163.06411341515025
167.461;190.00483622774237,166.9406462958892,166.2723675533084
167.531;183.47874624302275,161.08415629025333,160.46414770287677
167.635;191.5357696566999,168.48792912513844,167.89435215946844
167.737;188.04592171441067,165.3367592390116,164.84189809752897
167.837;187.68484187568157,164.8226826608506,164.3206106870229
167.949;191.50605593481612,168.82514864567275,167.9207223078617
168.161;185.1502457790126,162.9957255823894,162.3552041034409
168.331;186.05057771964246,163.48811859603225,162.65184216263353
168.433;184.25429116338208,162.28120364484002,161.5681288408561
168.534;186.00630023897457,163.72887247447318,163.10753856180753
168.64;187.13171985435852,164.49025487256372,163.73484686228315
168.74;187.62205405405405,165.05081081081082,164.31783783783783
168.841;186.07132243684993,163.91360645298238,163.31882827425176
168.942;185.97177594442033,163.84172818063396,163.26400347372993
169.178;185.06058673469389,162.6783588435374,162.22874149659864
169.312;185.89155593656236,163.56450921560224,163.02507501071582
169.414;184.37002188183808,162.20831509846826,161.40678336980307
169.514;183.54484402079723,161.6390814558059,160.888431542461
169.614;190.64931019136625,167.62950600801068,167.0347129506008
169.716;187.36034068573923,164.63594671325617,164.0100458615418
169.817;189.30008710801394,166.1628919860627,165.8201219512195
169.919;187.233704974271,164.4740566037736,163.99035162950258
170.026;185.68239330902853,163.32918721852886,162.9635427836157
170.126;186.47072599531617,163.81690440706834,163.40153289333617
170.362;188.63005780346822,165.64076214943267,165.38193106401198
170.496;186.92309326534948,164.02379434884216,163.49840662842576
170.597;188.58776030599236,165.64492137696558,165.06311092222694
170.698;187.62486805995357,164.7329533459996,164.29533459995778
170.799;188.52071383046527,165.66411727214788,165.60101975780753
170.901;187.9020477095208,164.75174160861306,164.20392653578213
171.002;186.99447396386822,164.18044633368757,164.11604675876728
171.074;185.15387858347387,162.65008431703205,162.24388701517705
171.143;187.1504255319149,164.4627659574468,164.11659574468086
171.349;189.38929336188437,166.33811563169164,165.98758029978586
171.486;185.92424883622513,163.1709691070673,162.86838764282692
171.587;187.81933404940924,165.00257787325455,164.52846401718583
171.688;188.04339419978518,165.3845327604726,164.89860365198712
171.759;188.06259251427363,165.1797420173398,164.57454007189682
171.893;187.97285067873304,164.40163757810816,164.18121094591683
171.995;185.97746598639455,163.37159863945578,163.27147108843536
172.061;187.13819909306847,163.95961995249405,163.58065212697042
172.128;185.61476109215016,162.60132252559728,162.47461604095562
172.303;185.96700723712217,163.32822477650063,163.0542784163474
172.681;186.91691584792824,164.03716360529688,163.77744553609568
172.783;188.52473347547974,165.63070362473348,165.5183368869936
172.886;186.44251766217084,164.0575893812888,163.757225433526
172.987;186.20366035326666,163.68695467120665,163.1413066609917
173.054;185.92347377472055,163.30653482373174,162.9969905417025
173.122;186.75384615384615,164.0215811965812,163.27371794871794
173.257;186.8254576415496,163.82247765006386,163.46168582375478
173.357;184.4204954478086,161.98306161338132,161.69362693203473
173.424;185.70238863783086,163.57628577576932,162.79578222509144
173.504;185.91659574468085,163.12170212765957,162.53
173.724;186.34768773865082,163.60479422995334,163.00657615613068
173.857;188.1596174282678,165.37810839532412,164.96875664187036
173.96;187.2969181721573,164.4316684378321,164.08501594048883
174.061;187.61721068249258,164.80733361593894,164.36689275116575
174.13;187.1187592946675,164.38347142553644,163.84554918206925
174.231;186.75552251486832,163.98300764655906,163.8141461342396
174.304;187.26206604572397,164.5194750211685,164.27392040643522
174.371;187.02862024775737,164.32763776164032,163.60636480136694
174.438;186.67941050832977,164.37654848355405,163.63904314395558
174.504;188.13747087481465,165.42702817199745,164.96504977758948
174.705;186.33635788140958,163.93690652036295,163.37265245832455
174.849;187.77053036783576,165.13922155688624,164.47326775021386
174.951;186.39714225677665,163.77642361840722,163.09224627022485
175.054;187.14882226980728,164.49593147751605,163.96745182012847
175.155;188.5530416221985,165.608537886873,165.374386339381
175.257;185.42013816202638,163.2118484404438,162.5384132300607
175.324;187.80913471611146,164.93379425937565,164.55499685732244
175.408;188.04495798319329,165.4046218487395,165.13844537815126
175.475;189.39751159848166,166.2798397300717,165.91691269506538
175.576;187.50734985300295,165.0921881562369,164.53506929861402
175.655;189.20856295040272,166.58414582450192,165.7814752013565
175.896;187.01265288907635,164.7347110923661,164.2159426402362
176.03;187.78898305084746,165.33262711864407,164.9074152542373
176.132;191.89792867819773,168.5919282511211,168.25923553277812
176.232;187.90112934157256,165.2039207330066,165.02386533134455
176.34;186.0351887396033,163.44487097462147,163.190445724035
176.441;187.39570486923242,165.2196470338082,164.61981713799702
176.541;187.52604720391238,165.0748458430789,164.6357644056985
176.609;186.46908859145952,164.07456978967494,163.2209475249628
176.684;186.24148936170212,163.87851063829788,162.94702127659573
176.785;188.0441647109025,165.27266908470236,164.3774269255387
176.993;187.48602517601879,164.9598890548325,164.04971196927673
177.128;188.17082533589252,165.7152911068458,165.190872254212
177.234;186.6653895274585,164.2530864197531,163.6268624946786
177.335;186.6756066411239,164.2134951042997,163.52532992762877
177.403;188.87217072644967,166.3906014227204,165.74175468851047
177.47;186.23130841121494,163.8052251486831,163.14231096006796
177.57;186.59189765458422,164.60362473347547,163.9765458422175
177.638;188.814219212865,166.2469318662717,165.32543377063055
177.735;187.528706083976,165.25942587832049,164.09597257926308
177.943;189.21703767123287,166.48565924657535,166.2744006849315
178.044;189.5263270547945,166.96575342465752,166.38013698630138
178.147;187.71051511281397,165.2911877394636,164.5427841634738
178.248;187.20197255574615,164.83919382504288,164.41788164665522
178.349;189.34643628509718,166.52267818574515,165.8719222462203
178.416;188.61227098423518,166.01640391989775,165.32765232211332
178.524;186.72106382978723,164.73127659574467,163.94510638297874
178.625;187.81897468623697,165.37545203148267,164.68623697085727
178.693;187.5796639012976,165.01382684535204,164.48564135290363
178.759;187.0768904893031,164.676127938996,164.22897691167125
178.831;188.5151322751323,165.86391534391535,165.32359788359787
179.084;188.8218366483284,166.09162082099027,165.89547185780788
179.22;188.56738945578232,165.7374574829932,165.5501700680272
179.354;185.80520855388525,163.40482744018632,162.95299597713318
179.454;186.00755450032378,163.28879775523419,162.9136628534427
179.521;186.10727390459746,163.23418951003669,162.68357435786749
179.59;184.3635967777052,161.79425212279557,160.8491182233834
179.663;191.12589285714284,168.12276785714286,167.51183035714286
179.73;186.78941637630663,164.22952961672473,163.3290505226481
179.799;189.97645211930927,167.06638259699483,166.3395380130074
179.902;188.9142983035911,165.88499669530734,165.11566424322538
180.094;187.62243320821372,164.49790240671229,163.8125413998675
