time;interpolated Pixel forehead
31.359;213.79277837176343
31.389;213.85126680722033
31.419;213.9319932122861
31.449;213.98042905532554
31.479;213.98042905532554
31.509;213.9639362387978
31.539;213.7165439908815
31.569;213.65881913303437
31.599;213.65881913303437
31.629;213.8325852880685
31.659;214.24962406015038
31.689;214.24962406015038
31.719;214.24962406015038
31.749;214.26502090222195
31.779;214.11512639583475
31.809;213.9096734589016
31.839;213.8159910171624
31.869;213.7223085754232
31.899;213.71918582736524
31.929;213.522103815923
31.959;213.25335561850179
31.989;213.13557579790285
32.019;213.13734848636997
32.049;213.07639707157009
32.079;213.01544565677017
32.109;213.01341394294352
32.139;213.14978578932354
32.169;213.32766211068883
32.199;213.4818215892054
32.229;213.4818215892054
32.259;213.38988466064063
32.289;213.29138080860696
32.319;213.26182965299685
32.349;213.3496665185093
32.379;213.5523669773842
32.409;213.7145273444841
32.439;213.7145273444841
32.469;213.7145273444841
32.499;213.01656478706343
32.529;212.89622641509433
32.559;212.89622641509433
32.589;212.97707146920618
32.619;213.09519062766006
32.649;213.11049166802576
32.679;212.9824409278127
32.709;212.95194252008423
32.739;212.93282813778566
32.769;212.9137137554871
32.799;212.89459937318853
32.829;212.87548499088996
32.859;212.932980781561
32.889;213.04906082214998
32.919;213.12235578202063
32.949;213.11008058045465
32.979;213.10765275599465
33.009;213.15446181706469
33.039;213.20127087813475
33.069;213.2442611733991
33.099;213.10838637214528
33.129;212.8361816460017
33.159;212.63633002620742
33.189;212.605302321228
33.219;212.47718763826964
33.249;212.34572512848442
33.279;212.30890719428294
33.309;212.3008941309113
33.339;212.2681605239111
33.369;212.2137964412359
33.399;212.1739294472741
33.429;212.1739294472741
33.459;212.18483711486942
33.489;212.51206714272928
33.519;212.5993284834919
33.549;212.63148882611694
33.579;212.7386899682004
33.609;212.8351709960755
33.639;212.8351709960755
33.669;212.64301357145072
33.699;212.39237345237495
33.729;212.18350668647847
33.759;212.18350668647847
33.789;212.18350668647847
33.819;212.1434908359165
33.849;212.02344328423067
33.879;211.91540048771338
33.909;211.91540048771338
33.939;211.89508035827282
33.969;211.8740595347136
33.999;211.86775328764585
34.029;211.86775328764585
34.059;211.98307168477137
34.089;212.17526901331388
34.119;212.17526901331388
34.149;212.17526901331388
34.179;212.4152022907705
34.209;212.672273659474
34.239;212.75796411570852
34.269;212.75796411570852
34.299;212.75662639552755
34.329;212.74324919371793
34.359;212.72987199190828
34.389;212.5867859527712
34.419;212.31399107630668
34.449;212.06847568748861
34.479;212.06847568748861
34.509;212.06847568748861
34.539;211.98765189143174
34.569;211.89439366521225
34.599;211.92594984321963
34.629;212.0407156240449
34.659;212.20209305027635
34.689;212.47223098245556
34.719;212.71899026781884
34.749;212.75534173183902
34.779;212.7916931958592
34.809;212.8568192535163
34.839;212.95957362592944
